user_id,signup_date,lead_source,organization_type,organization_size,expected_student_count,role_title,primary_use_case,required_features,current_solution,decision_timeframe,converted,conversion_date
USR1910,2024-03-11,Referral,Professional Training Provider,51-200,100-500,Teacher/Professor,Skills Development,"Compliance Training, Mobile Learning, Content Library, Certification Management",Basic Tools,3-6 months,True,2024-04-04 23:00:31.996617
USR1911,2024-02-27,Education Conference,Individual Course Creator,201-500,5000+,Independent Instructor,Customer Training,"Integration Capabilities, Content Library, Analytics & Reporting",Custom Built Solution,Within 1 month,False,
USR1912,2024-02-10,Google Search,Corporate Training,1000+,100-500,HR Manager,Professional Certification,"Integration Capabilities, Analytics & Reporting, Certification Management, Mobile Learning, Course Creation",No LMS,3-6 months,False,
USR1913,2024-03-28,Google Search,Higher Education,201-500,<100,IT Administrator,Employee Training,"Integration Capabilities, Compliance Training, Assessment Tools",Competitor Product,1-3 months,False,
USR1914,2024-01-03,Social Media,Professional Training Provider,51-200,501-1000,Department Head,Skills Development,"Analytics & Reporting, Virtual Classroom, Integration Capabilities, Certification Management, Course Creation",No LMS,6+ months,False,
USR1915,2024-02-15,Referral,K-12 School,1-50,501-1000,Independent Instructor,Employee Training,"Course Creation, Compliance Training, Assessment Tools",Custom Built Solution,1-3 months,False,
USR1916,2024-01-07,Referral,Higher Education,1-50,5000+,Independent Instructor,Compliance Training,"Mobile Learning, Assessment Tools",Competitor Product,6+ months,False,
USR1917,2024-01-19,Product Review Site,K-12 School,1000+,501-1000,Course Creator,Skills Development,"Content Library, Compliance Training, Virtual Classroom, Analytics & Reporting, Certification Management",No LMS,Just exploring,False,
USR1918,2024-02-16,Product Review Site,Corporate Training,1000+,100-500,Training Manager,Customer Training,"Certification Management, Integration Capabilities, Course Creation, Analytics & Reporting, Assessment Tools",No LMS,3-6 months,False,
USR1919,2024-02-13,Product Review Site,Certification Body,1000+,100-500,IT Administrator,Customer Training,"Course Creation, Integration Capabilities, Mobile Learning",No LMS,Just exploring,False,
USR1920,2024-03-10,Referral,Higher Education,1000+,1000-5000,Independent Instructor,Skills Development,"Compliance Training, Analytics & Reporting, Assessment Tools, Content Library",Custom Built Solution,3-6 months,True,2024-03-31 03:36:23.545990
USR1921,2024-02-07,Referral,Higher Education,1-50,501-1000,Course Creator,Employee Training,"Mobile Learning, Content Library",No LMS,1-3 months,False,
USR1922,2024-01-10,Referral,Higher Education,1000+,1000-5000,IT Administrator,Skills Development,"Certification Management, Integration Capabilities, Course Creation, Analytics & Reporting, Compliance Training",No LMS,1-3 months,False,
USR1923,2024-01-02,Google Search,Corporate Training,51-200,501-1000,IT Administrator,Customer Training,"Compliance Training, Integration Capabilities, Certification Management",Competitor Product,6+ months,True,2024-01-26 04:50:01.888986
USR1924,2024-01-31,Social Media,Certification Body,1-50,501-1000,Department Head,Professional Certification,"Virtual Classroom, Analytics & Reporting, Mobile Learning, Course Creation, Compliance Training",Custom Built Solution,Within 1 month,False,
USR1925,2024-03-08,Education Conference,Corporate Training,201-500,<100,Teacher/Professor,Skills Development,"Certification Management, Compliance Training, Mobile Learning, Analytics & Reporting, Content Library, Virtual Classroom",No LMS,Within 1 month,True,2024-04-01 20:59:18.682750
USR1926,2024-02-16,Product Review Site,Individual Course Creator,1-50,100-500,IT Administrator,Compliance Training,"Mobile Learning, Assessment Tools, Content Library, Integration Capabilities",No LMS,1-3 months,False,
USR1927,2024-03-25,Direct Traffic,Higher Education,201-500,100-500,HR Manager,Academic Courses,"Compliance Training, Analytics & Reporting, Content Library, Certification Management, Course Creation, Integration Capabilities",Basic Tools,1-3 months,False,
USR1928,2024-03-04,Education Conference,Higher Education,51-200,<100,Course Creator,Skills Development,"Compliance Training, Analytics & Reporting, Mobile Learning, Certification Management, Assessment Tools",Custom Built Solution,3-6 months,False,
USR1929,2024-01-15,Education Conference,Professional Training Provider,1000+,501-1000,Independent Instructor,Compliance Training,"Mobile Learning, Assessment Tools, Content Library",Competitor Product,1-3 months,False,
USR1930,2024-03-04,Google Search,Individual Course Creator,1-50,501-1000,Training Manager,Professional Certification,"Content Library, Assessment Tools, Virtual Classroom",Competitor Product,Just exploring,False,
USR1931,2024-02-09,Direct Traffic,Higher Education,201-500,5000+,Independent Instructor,Professional Certification,"Compliance Training, Assessment Tools, Course Creation, Integration Capabilities",Basic Tools,6+ months,False,
USR1932,2024-01-15,Education Conference,K-12 School,201-500,501-1000,Training Manager,Compliance Training,"Analytics & Reporting, Virtual Classroom, Certification Management, Compliance Training",Competitor Product,3-6 months,False,
USR1933,2024-02-06,Education Conference,K-12 School,201-500,501-1000,Teacher/Professor,Skills Development,"Compliance Training, Content Library, Virtual Classroom, Certification Management, Mobile Learning, Analytics & Reporting, Course Creation, Assessment Tools",No LMS,Within 1 month,False,
USR1934,2024-03-23,Direct Traffic,Higher Education,1000+,501-1000,Independent Instructor,Compliance Training,"Compliance Training, Analytics & Reporting",Competitor Product,6+ months,False,
USR1935,2024-01-17,Education Conference,Higher Education,1-50,100-500,HR Manager,Professional Certification,"Course Creation, Content Library, Analytics & Reporting, Compliance Training, Virtual Classroom",Competitor Product,Within 1 month,False,
USR1936,2024-02-12,Social Media,Corporate Training,501-1000,100-500,IT Administrator,Academic Courses,"Analytics & Reporting, Virtual Classroom, Integration Capabilities, Compliance Training, Content Library, Mobile Learning, Certification Management",No LMS,Within 1 month,False,
USR1937,2024-02-12,Education Conference,Certification Body,51-200,1000-5000,Course Creator,Academic Courses,"Compliance Training, Integration Capabilities, Analytics & Reporting, Virtual Classroom, Certification Management",Custom Built Solution,Within 1 month,False,
USR1938,2024-01-16,Product Review Site,Professional Training Provider,501-1000,100-500,IT Administrator,Skills Development,"Compliance Training, Assessment Tools, Content Library, Analytics & Reporting",Custom Built Solution,3-6 months,True,2024-02-06 03:53:39.594440
USR1939,2024-02-12,Social Media,Professional Training Provider,51-200,501-1000,IT Administrator,Professional Certification,"Analytics & Reporting, Virtual Classroom, Compliance Training, Content Library, Integration Capabilities",Basic Tools,Just exploring,False,
USR1940,2024-03-21,Social Media,Certification Body,51-200,<100,IT Administrator,Professional Certification,"Assessment Tools, Integration Capabilities, Analytics & Reporting, Mobile Learning, Content Library",Competitor Product,3-6 months,False,
USR1941,2024-02-22,Product Review Site,Corporate Training,1000+,1000-5000,Course Creator,Employee Training,"Virtual Classroom, Assessment Tools, Analytics & Reporting, Content Library, Integration Capabilities",No LMS,1-3 months,True,2024-03-18 17:30:39.655790
USR1942,2024-01-09,Product Review Site,Higher Education,201-500,501-1000,Department Head,Customer Training,"Assessment Tools, Course Creation, Integration Capabilities, Mobile Learning, Analytics & Reporting",No LMS,3-6 months,False,
USR1943,2024-02-27,Social Media,Individual Course Creator,1000+,1000-5000,Training Manager,Customer Training,"Virtual Classroom, Assessment Tools, Analytics & Reporting, Content Library, Course Creation, Compliance Training",Custom Built Solution,1-3 months,False,
USR1944,2024-03-07,Google Search,Higher Education,1000+,<100,Independent Instructor,Employee Training,"Virtual Classroom, Content Library, Mobile Learning, Assessment Tools, Certification Management, Analytics & Reporting, Compliance Training",Basic Tools,Within 1 month,True,2024-03-31 05:33:07.756806
USR1945,2024-02-05,Google Search,Corporate Training,201-500,1000-5000,Department Head,Skills Development,"Mobile Learning, Content Library, Analytics & Reporting, Virtual Classroom, Integration Capabilities",Custom Built Solution,1-3 months,False,
USR1946,2024-03-20,Referral,K-12 School,1000+,100-500,IT Administrator,Skills Development,"Compliance Training, Integration Capabilities, Analytics & Reporting, Virtual Classroom, Content Library",Custom Built Solution,3-6 months,False,
USR1947,2024-01-29,Google Search,Professional Training Provider,1000+,100-500,Training Manager,Skills Development,"Course Creation, Assessment Tools, Compliance Training, Certification Management, Integration Capabilities",Basic Tools,3-6 months,False,
USR1948,2024-01-27,Referral,Professional Training Provider,1-50,100-500,Course Creator,Customer Training,"Mobile Learning, Compliance Training, Course Creation, Certification Management",No LMS,3-6 months,False,
USR1949,2024-02-29,Product Review Site,Higher Education,1000+,1000-5000,Course Creator,Professional Certification,"Virtual Classroom, Integration Capabilities, Compliance Training, Analytics & Reporting, Certification Management",No LMS,Within 1 month,True,2024-03-21 00:23:01.775063
USR1950,2024-02-01,Referral,Professional Training Provider,51-200,100-500,Department Head,Customer Training,"Course Creation, Integration Capabilities, Assessment Tools, Virtual Classroom",Basic Tools,6+ months,False,
USR1951,2024-01-08,Direct Traffic,Corporate Training,1-50,1000-5000,Department Head,Customer Training,"Content Library, Course Creation, Certification Management, Compliance Training",Competitor Product,6+ months,False,
USR1952,2024-02-29,Google Search,Corporate Training,1-50,1000-5000,HR Manager,Skills Development,"Certification Management, Compliance Training, Analytics & Reporting, Content Library",Basic Tools,Within 1 month,False,
USR1953,2024-03-09,Referral,Certification Body,501-1000,<100,Teacher/Professor,Professional Certification,"Virtual Classroom, Integration Capabilities, Course Creation, Assessment Tools, Analytics & Reporting, Content Library",Competitor Product,1-3 months,False,
USR1954,2024-03-23,Social Media,Certification Body,1-50,501-1000,Course Creator,Employee Training,"Content Library, Integration Capabilities, Compliance Training, Certification Management, Analytics & Reporting",Competitor Product,3-6 months,False,
USR1955,2024-02-09,Product Review Site,Corporate Training,1-50,501-1000,IT Administrator,Skills Development,"Course Creation, Content Library, Integration Capabilities",Competitor Product,6+ months,False,
USR1956,2024-02-12,Google Search,Higher Education,1-50,501-1000,Department Head,Compliance Training,"Analytics & Reporting, Content Library, Mobile Learning",Basic Tools,1-3 months,False,
USR1957,2024-03-13,Referral,K-12 School,1-50,<100,Teacher/Professor,Professional Certification,"Course Creation, Certification Management, Virtual Classroom",Custom Built Solution,6+ months,False,
USR1958,2024-02-08,Education Conference,Higher Education,51-200,1000-5000,Course Creator,Academic Courses,"Mobile Learning, Integration Capabilities, Content Library, Assessment Tools, Compliance Training",Competitor Product,1-3 months,False,
USR1959,2024-03-02,Social Media,Corporate Training,201-500,100-500,Independent Instructor,Academic Courses,"Analytics & Reporting, Certification Management, Compliance Training, Integration Capabilities",No LMS,1-3 months,False,
USR1960,2024-03-27,Referral,Corporate Training,1-50,501-1000,Course Creator,Employee Training,"Certification Management, Assessment Tools, Course Creation, Content Library",Competitor Product,Within 1 month,False,
USR1961,2024-03-21,Education Conference,Higher Education,201-500,<100,HR Manager,Employee Training,"Certification Management, Virtual Classroom, Assessment Tools, Compliance Training, Integration Capabilities, Analytics & Reporting",Basic Tools,3-6 months,True,2024-04-10 18:07:08.164852
USR1962,2024-02-21,Product Review Site,K-12 School,201-500,501-1000,HR Manager,Employee Training,"Course Creation, Analytics & Reporting, Certification Management, Integration Capabilities",Competitor Product,Within 1 month,True,2024-03-17 15:09:33.722290
